id,student_id,date,status,consecutive_absences
20150,469,2026-01-05,present,0
20151,469,2026-01-06,present,0
20152,469,2026-01-07,present,0
20153,469,2026-01-08,absent,1
20154,469,2026-01-09,late,0
20155,469,2026-01-12,present,0
20156,469,2026-01-13,present,0
20157,469,2026-01-14,present,0
20158,469,2026-01-15,present,0
20159,469,2026-01-16,present,0
20160,469,2026-01-19,present,0
20161,469,2026-01-20,late,0
20162,469,2026-01-21,present,0
20163,469,2026-01-22,late,0
20164,469,2026-01-23,absent,1
20165,469,2026-01-26,present,0
20166,469,2026-01-27,present,0
20167,469,2026-01-28,present,0
20168,470,2025-12-01,present,0
20169,470,2025-12-02,present,0
20170,470,2025-12-03,present,0
20171,470,2025-12-04,present,0
20172,470,2025-12-05,present,0
20173,470,2025-12-08,present,0
20174,470,2025-12-09,late,0
20175,470,2025-12-10,present,0
20176,470,2025-12-11,present,0
20177,470,2025-12-12,present,0
20178,470,2025-12-15,present,0
20179,470,2025-12-16,present,0
20180,470,2025-12-17,present,0
20181,470,2025-12-18,present,0
20182,470,2025-12-19,present,0
20183,470,2025-12-22,present,0
20184,470,2025-12-23,late,0
20185,470,2025-12-24,present,0
20186,470,2025-12-25,present,0
20187,470,2025-12-26,present,0
20188,470,2025-12-29,present,0
20189,470,2025-12-30,present,0
20190,470,2025-12-31,present,0
20191,470,2026-01-01,present,0
20192,470,2026-01-02,present,0
20193,470,2026-01-05,present,0
20194,470,2026-01-06,late,0
20195,470,2026-01-07,present,0
20196,470,2026-01-08,present,0
20197,470,2026-01-09,present,0
20198,470,2026-01-12,present,0
20199,470,2026-01-13,present,0
20200,470,2026-01-14,present,0
20201,470,2026-01-15,present,0
20202,470,2026-01-16,present,0
20203,470,2026-01-19,present,0
20204,470,2026-01-20,present,0
20205,470,2026-01-21,present,0
20206,470,2026-01-22,present,0
20207,470,2026-01-23,present,0
20208,470,2026-01-26,present,0
20209,470,2026-01-27,present,0
20210,470,2026-01-28,present,0
20211,471,2025-12-01,present,0
20212,471,2025-12-02,present,0
20213,471,2025-12-03,present,0
20214,471,2025-12-04,present,0
20215,471,2025-12-05,present,0
20216,471,2025-12-08,present,0
20217,471,2025-12-09,present,0
20218,471,2025-12-10,present,0
20219,471,2025-12-11,present,0
20220,471,2025-12-12,present,0
20221,471,2025-12-15,present,0
20222,471,2025-12-16,present,0
20223,471,2025-12-17,present,0
20224,471,2025-12-18,present,0
20225,471,2025-12-19,present,0
20226,471,2025-12-22,present,0
20227,471,2025-12-23,present,0
20228,471,2025-12-24,present,0
20229,471,2025-12-25,present,0
20230,471,2025-12-26,present,0
20231,471,2025-12-29,present,0
20232,471,2025-12-30,present,0
20233,471,2025-12-31,present,0
20234,471,2026-01-01,present,0
20235,471,2026-01-02,present,0
20236,471,2026-01-05,late,0
20237,471,2026-01-06,present,0
20238,471,2026-01-07,present,0
20239,471,2026-01-08,present,0
20240,471,2026-01-09,present,0
20241,471,2026-01-12,present,0
20242,471,2026-01-13,present,0
20243,471,2026-01-14,present,0
20244,471,2026-01-15,present,0
20245,471,2026-01-16,present,0
20246,471,2026-01-19,present,0
20247,471,2026-01-20,present,0
20248,471,2026-01-21,present,0
20249,471,2026-01-22,present,0
20250,471,2026-01-23,present,0
20251,471,2026-01-26,present,0
20252,471,2026-01-27,late,0
20253,471,2026-01-28,present,0
20254,472,2025-12-01,present,0
20255,472,2025-12-02,present,0
20256,472,2025-12-03,present,0
20257,472,2025-12-04,present,0
20258,472,2025-12-05,present,0
20259,472,2025-12-08,present,0
20260,472,2025-12-09,present,0
20261,472,2025-12-10,present,0
20262,472,2025-12-11,present,0
20263,472,2025-12-12,present,0
20264,472,2025-12-15,present,0
20265,472,2025-12-16,present,0
20266,472,2025-12-17,present,0
20267,472,2025-12-18,present,0
20268,472,2025-12-19,present,0
20269,472,2025-12-22,present,0
20270,472,2025-12-23,present,0
20271,472,2025-12-24,present,0
20272,472,2025-12-25,present,0
20273,472,2025-12-26,present,0
20274,472,2025-12-29,present,0
20275,472,2025-12-30,present,0
20276,472,2025-12-31,present,0
20277,472,2026-01-01,present,0
20278,472,2026-01-02,present,0
20279,472,2026-01-05,present,0
20280,472,2026-01-06,present,0
20281,472,2026-01-07,present,0
20282,472,2026-01-08,late,0
20283,472,2026-01-09,present,0
20284,472,2026-01-12,present,0
20285,472,2026-01-13,present,0
20286,472,2026-01-14,present,0
20287,472,2026-01-15,present,0
20288,472,2026-01-16,present,0
20289,472,2026-01-19,present,0
20290,472,2026-01-20,present,0
20291,472,2026-01-21,present,0
20292,472,2026-01-22,present,0
20293,472,2026-01-23,present,0
20294,472,2026-01-26,present,0
20295,472,2026-01-27,present,0
20296,472,2026-01-28,present,0
20297,473,2025-12-01,present,0
20298,473,2025-12-02,present,0
20299,473,2025-12-03,present,0
20300,473,2025-12-04,present,0
20301,473,2025-12-05,present,0
20302,473,2025-12-08,present,0
20303,473,2025-12-09,present,0
20304,473,2025-12-10,present,0
20305,473,2025-12-11,present,0
20306,473,2025-12-12,present,0
20307,473,2025-12-15,present,0
20308,473,2025-12-16,present,0
20309,473,2025-12-17,present,0
20310,473,2025-12-18,present,0
20311,473,2025-12-19,present,0
20312,473,2025-12-22,present,0
20313,473,2025-12-23,present,0
20314,473,2025-12-24,present,0
20315,473,2025-12-25,present,0
20316,473,2025-12-26,present,0
20317,473,2025-12-29,present,0
20318,473,2025-12-30,present,0
20319,473,2025-12-31,present,0
20320,473,2026-01-01,present,0
20321,473,2026-01-02,present,0
20322,473,2026-01-05,present,0
20323,473,2026-01-06,present,0
20324,473,2026-01-07,present,0
20325,473,2026-01-08,present,0
20326,473,2026-01-09,present,0
20327,473,2026-01-12,present,0
20328,473,2026-01-13,present,0
20329,473,2026-01-14,present,0
20330,473,2026-01-15,present,0
20331,473,2026-01-16,present,0
20332,473,2026-01-19,present,0
20333,473,2026-01-20,present,0
20334,473,2026-01-21,present,0
20335,473,2026-01-22,present,0
20336,473,2026-01-23,present,0
20337,473,2026-01-26,present,0
20338,473,2026-01-27,present,0
20339,473,2026-01-28,present,0
20340,474,2025-12-01,present,0
20341,474,2025-12-02,late,0
20342,474,2025-12-03,present,0
20343,474,2025-12-04,present,0
20344,474,2025-12-05,present,0
20345,474,2025-12-08,present,0
20346,474,2025-12-09,present,0
20347,474,2025-12-10,present,0
20348,474,2025-12-11,present,0
20349,474,2025-12-12,present,0
20350,474,2025-12-15,present,0
20351,474,2025-12-16,present,0
20352,474,2025-12-17,present,0
20353,474,2025-12-18,present,0
20354,474,2025-12-19,present,0
20355,474,2025-12-22,present,0
20356,474,2025-12-23,present,0
20357,474,2025-12-24,present,0
20358,474,2025-12-25,present,0
20359,474,2025-12-26,present,0
20360,474,2025-12-29,present,0
20361,474,2025-12-30,present,0
20362,474,2025-12-31,present,0
20363,474,2026-01-01,present,0
20364,474,2026-01-02,present,0
20365,474,2026-01-05,present,0
20366,474,2026-01-06,present,0
20367,474,2026-01-07,present,0
20368,474,2026-01-08,present,0
20369,474,2026-01-09,present,0
20370,474,2026-01-12,present,0
20371,474,2026-01-13,present,0
20372,474,2026-01-14,present,0
20373,474,2026-01-15,present,0
20374,474,2026-01-16,present,0
20375,474,2026-01-19,late,0
20376,474,2026-01-20,present,0
20377,474,2026-01-21,present,0
20378,474,2026-01-22,present,0
20379,474,2026-01-23,present,0
20380,474,2026-01-26,present,0
20381,474,2026-01-27,present,0
20382,474,2026-01-28,present,0
20383,475,2025-12-01,present,0
20384,475,2025-12-02,present,0
20385,475,2025-12-03,present,0
20386,475,2025-12-04,present,0
20387,475,2025-12-05,absent,1
20388,475,2025-12-08,present,0
20389,475,2025-12-09,present,0
20390,475,2025-12-10,present,0
20391,475,2025-12-11,present,0
20392,475,2025-12-12,absent,1
20393,475,2025-12-15,present,0
20394,475,2025-12-16,present,0
20395,475,2025-12-17,present,0
20396,475,2025-12-18,present,0
20397,475,2025-12-19,present,0
20398,475,2025-12-22,present,0
20399,475,2025-12-23,present,0
20400,475,2025-12-24,present,0
20401,475,2025-12-25,present,0
20402,475,2025-12-26,present,0
20403,475,2025-12-29,present,0
20404,475,2025-12-30,present,0
20405,475,2025-12-31,absent,1
20406,475,2026-01-01,absent,2
20407,475,2026-01-02,present,0
20408,475,2026-01-05,present,0
20409,475,2026-01-06,present,0
20410,475,2026-01-07,late,0
20411,475,2026-01-08,absent,1
20412,475,2026-01-09,present,0
20413,475,2026-01-12,present,0
20414,475,2026-01-13,absent,1
20415,475,2026-01-14,present,0
20416,475,2026-01-15,present,0
20417,475,2026-01-16,present,0
20418,475,2026-01-19,present,0
20419,475,2026-01-20,present,0
20420,475,2026-01-21,present,0
20421,475,2026-01-22,late,0
20422,475,2026-01-23,absent,1
20423,475,2026-01-26,absent,2
20424,475,2026-01-27,present,0
20425,475,2026-01-28,present,0
20426,476,2025-12-01,present,0
20427,476,2025-12-02,present,0
20428,476,2025-12-03,present,0
20429,476,2025-12-04,present,0
20430,476,2025-12-05,present,0
20431,476,2025-12-08,present,0
20432,476,2025-12-09,present,0
20433,476,2025-12-10,present,0
20434,476,2025-12-11,late,0
20435,476,2025-12-12,present,0
20436,476,2025-12-15,present,0
20437,476,2025-12-16,present,0
20438,476,2025-12-17,present,0
20439,476,2025-12-18,present,0
20440,476,2025-12-19,present,0
20441,476,2025-12-22,present,0
20442,476,2025-12-23,present,0
20443,476,2025-12-24,present,0
20444,476,2025-12-25,present,0
20445,476,2025-12-26,present,0
20446,476,2025-12-29,present,0
20447,476,2025-12-30,present,0
20448,476,2025-12-31,present,0
20449,476,2026-01-01,present,0
20450,476,2026-01-02,present,0
20451,476,2026-01-05,present,0
20452,476,2026-01-06,present,0
20453,476,2026-01-07,late,0
20454,476,2026-01-08,present,0
20455,476,2026-01-09,present,0
20456,476,2026-01-12,present,0
20457,476,2026-01-13,present,0
20458,476,2026-01-14,present,0
20459,476,2026-01-15,present,0
20460,476,2026-01-16,present,0
20461,476,2026-01-19,late,0
20462,476,2026-01-20,present,0
20463,476,2026-01-21,present,0
20464,476,2026-01-22,present,0
20465,476,2026-01-23,present,0
20466,476,2026-01-26,present,0
20467,476,2026-01-27,late,0
20468,476,2026-01-28,present,0
20469,477,2025-12-01,present,0
20470,477,2025-12-02,present,0
20471,477,2025-12-03,present,0
20472,477,2025-12-04,absent,1
20473,477,2025-12-05,present,0
20474,477,2025-12-08,late,0
20475,477,2025-12-09,present,0
20476,477,2025-12-10,present,0
20477,477,2025-12-11,absent,1
20478,477,2025-12-12,present,0
20479,477,2025-12-15,present,0
20480,477,2025-12-16,present,0
20481,477,2025-12-17,present,0
20482,477,2025-12-18,absent,1
20483,477,2025-12-19,late,0
20484,477,2025-12-22,present,0
20485,477,2025-12-23,present,0
20486,477,2025-12-24,present,0
20487,477,2025-12-25,absent,1
20488,477,2025-12-26,absent,2
20489,477,2025-12-29,present,0
20490,477,2025-12-30,present,0
20491,477,2025-12-31,present,0
20492,477,2026-01-01,late,0
20493,477,2026-01-02,present,0
20494,477,2026-01-05,present,0
20495,477,2026-01-06,present,0
20496,477,2026-01-07,present,0
20497,477,2026-01-08,present,0
20498,477,2026-01-09,absent,1
20499,477,2026-01-12,present,0
20500,477,2026-01-13,present,0
20501,477,2026-01-14,present,0
20502,477,2026-01-15,present,0
20503,477,2026-01-16,present,0
20504,477,2026-01-19,absent,1
20505,477,2026-01-20,absent,2
20506,477,2026-01-21,absent,3
20507,477,2026-01-22,present,0
20508,477,2026-01-23,absent,1
20509,477,2026-01-26,absent,2
20510,477,2026-01-27,absent,3
20511,477,2026-01-28,absent,4
20512,478,2025-12-01,present,0
20513,478,2025-12-02,present,0
20514,478,2025-12-03,present,0
20515,478,2025-12-04,present,0
20516,478,2025-12-05,present,0
20517,478,2025-12-08,present,0
20518,478,2025-12-09,present,0
20519,478,2025-12-10,late,0
20520,478,2025-12-11,present,0
20521,478,2025-12-12,present,0
20522,478,2025-12-15,present,0
20523,478,2025-12-16,present,0
20524,478,2025-12-17,present,0
20525,478,2025-12-18,present,0
20526,478,2025-12-19,present,0
20527,478,2025-12-22,present,0
20528,478,2025-12-23,present,0
20529,478,2025-12-24,present,0
20530,478,2025-12-25,present,0
20531,478,2025-12-26,present,0
20532,478,2025-12-29,present,0
20533,478,2025-12-30,present,0
20534,478,2025-12-31,present,0
20535,478,2026-01-01,present,0
20536,478,2026-01-02,present,0
20537,478,2026-01-05,present,0
20538,478,2026-01-06,present,0
20539,478,2026-01-07,present,0
20540,478,2026-01-08,present,0
20541,478,2026-01-09,present,0
20542,478,2026-01-12,present,0
20543,478,2026-01-13,present,0
20544,478,2026-01-14,present,0
20545,478,2026-01-15,present,0
20546,478,2026-01-16,present,0
20547,478,2026-01-19,late,0
20548,478,2026-01-20,present,0
20549,478,2026-01-21,present,0
20550,478,2026-01-22,present,0
20551,478,2026-01-23,present,0
20552,478,2026-01-26,present,0
20553,478,2026-01-27,present,0
20554,478,2026-01-28,present,0
20555,479,2025-12-01,present,0
20556,479,2025-12-02,present,0
20557,479,2025-12-03,present,0
20558,479,2025-12-04,present,0
20559,479,2025-12-05,present,0
20560,479,2025-12-08,present,0
20561,479,2025-12-09,present,0
20562,479,2025-12-10,present,0
20563,479,2025-12-11,present,0
20564,479,2025-12-12,present,0
20565,479,2025-12-15,present,0
20566,479,2025-12-16,present,0
20567,479,2025-12-17,present,0
20568,479,2025-12-18,present,0
20569,479,2025-12-19,present,0
20570,479,2025-12-22,present,0
20571,479,2025-12-23,present,0
20572,479,2025-12-24,present,0
20573,479,2025-12-25,present,0
20574,479,2025-12-26,present,0
20575,479,2025-12-29,present,0
20576,479,2025-12-30,present,0
20577,479,2025-12-31,present,0
20578,479,2026-01-01,present,0
20579,479,2026-01-02,present,0
20580,479,2026-01-05,present,0
20581,479,2026-01-06,present,0
20582,479,2026-01-07,present,0
20583,479,2026-01-08,present,0
20584,479,2026-01-09,present,0
20585,479,2026-01-12,present,0
20586,479,2026-01-13,late,0
20587,479,2026-01-14,present,0
20588,479,2026-01-15,present,0
20589,479,2026-01-16,present,0
20590,479,2026-01-19,present,0
20591,479,2026-01-20,late,0
20592,479,2026-01-21,present,0
20593,479,2026-01-22,present,0
20594,479,2026-01-23,present,0
20595,479,2026-01-26,present,0
20596,479,2026-01-27,present,0
20597,479,2026-01-28,present,0
20598,480,2025-12-01,present,0
20599,480,2025-12-02,present,0
20600,480,2025-12-03,late,0
20601,480,2025-12-04,present,0
20602,480,2025-12-05,present,0
20603,480,2025-12-08,present,0
20604,480,2025-12-09,present,0
20605,480,2025-12-10,present,0
20606,480,2025-12-11,present,0
20607,480,2025-12-12,present,0
20608,480,2025-12-15,present,0
20609,480,2025-12-16,present,0
20610,480,2025-12-17,present,0
20611,480,2025-12-18,present,0
20612,480,2025-12-19,present,0
20613,480,2025-12-22,present,0
20614,480,2025-12-23,present,0
20615,480,2025-12-24,present,0
20616,480,2025-12-25,present,0
20617,480,2025-12-26,present,0
20618,480,2025-12-29,present,0
20619,480,2025-12-30,present,0
20620,480,2025-12-31,present,0
20621,480,2026-01-01,present,0
20622,480,2026-01-02,present,0
20623,480,2026-01-05,present,0
20624,480,2026-01-06,present,0
20625,480,2026-01-07,present,0
20626,480,2026-01-08,present,0
20627,480,2026-01-09,present,0
20628,480,2026-01-12,present,0
20629,480,2026-01-13,present,0
20630,480,2026-01-14,present,0
20631,480,2026-01-15,present,0
20632,480,2026-01-16,present,0
20633,480,2026-01-19,present,0
20634,480,2026-01-20,present,0
20635,480,2026-01-21,present,0
20636,480,2026-01-22,present,0
20637,480,2026-01-23,present,0
20638,480,2026-01-26,present,0
20639,480,2026-01-27,present,0
20640,480,2026-01-28,present,0
20641,481,2025-12-01,present,0
20642,481,2025-12-02,present,0
20643,481,2025-12-03,present,0
20644,481,2025-12-04,late,0
20645,481,2025-12-05,present,0
20646,481,2025-12-08,present,0
20647,481,2025-12-09,present,0
20648,481,2025-12-10,present,0
20649,481,2025-12-11,present,0
20650,481,2025-12-12,present,0
20651,481,2025-12-15,present,0
20652,481,2025-12-16,present,0
20653,481,2025-12-17,present,0
20654,481,2025-12-18,present,0
20655,481,2025-12-19,present,0
20656,481,2025-12-22,present,0
20657,481,2025-12-23,present,0
20658,481,2025-12-24,present,0
20659,481,2025-12-25,present,0
20660,481,2025-12-26,present,0
20661,481,2025-12-29,present,0
20662,481,2025-12-30,present,0
20663,481,2025-12-31,present,0
20664,481,2026-01-01,present,0
20665,481,2026-01-02,present,0
20666,481,2026-01-05,present,0
20667,481,2026-01-06,present,0
20668,481,2026-01-07,present,0
20669,481,2026-01-08,present,0
20670,481,2026-01-09,present,0
20671,481,2026-01-12,present,0
20672,481,2026-01-13,present,0
20673,481,2026-01-14,present,0
20674,481,2026-01-15,present,0
20675,481,2026-01-16,present,0
20676,481,2026-01-19,present,0
20677,481,2026-01-20,present,0
20678,481,2026-01-21,present,0
20679,481,2026-01-22,present,0
20680,481,2026-01-23,present,0
20681,481,2026-01-26,present,0
20682,481,2026-01-27,present,0
20683,481,2026-01-28,late,0
20684,482,2025-12-01,absent,1
20685,482,2025-12-02,present,0
20686,482,2025-12-03,absent,1
20687,482,2025-12-04,absent,2
20688,482,2025-12-05,present,0
20689,482,2025-12-08,present,0
20690,482,2025-12-09,absent,1
20691,482,2025-12-10,present,0
20692,482,2025-12-11,present,0
20693,482,2025-12-12,absent,1
20694,482,2025-12-15,present,0
20695,482,2025-12-16,present,0
20696,482,2025-12-17,absent,1
20697,482,2025-12-18,late,0
20698,482,2025-12-19,present,0
20699,482,2025-12-22,present,0
20700,482,2025-12-23,absent,1
20701,482,2025-12-24,present,0
20702,482,2025-12-25,present,0
20703,482,2025-12-26,absent,1
20704,482,2025-12-29,absent,2
20705,482,2025-12-30,absent,3
20706,482,2025-12-31,present,0
20707,482,2026-01-01,present,0
20708,482,2026-01-02,present,0
20709,482,2026-01-05,absent,1
20710,482,2026-01-06,present,0
20711,482,2026-01-07,absent,1
20712,482,2026-01-08,present,0
20713,482,2026-01-09,present,0
20714,482,2026-01-12,present,0
20715,482,2026-01-13,present,0
20716,482,2026-01-14,present,0
20717,482,2026-01-15,present,0
20718,482,2026-01-16,present,0
20719,482,2026-01-19,absent,1
20720,482,2026-01-20,absent,2
20721,482,2026-01-21,late,0
20722,482,2026-01-22,present,0
20723,482,2026-01-23,present,0
20724,482,2026-01-26,present,0
20725,482,2026-01-27,absent,1
20726,482,2026-01-28,present,0
20727,483,2025-12-01,present,0
20728,483,2025-12-02,present,0
20729,483,2025-12-03,present,0
20730,483,2025-12-04,present,0
20731,483,2025-12-05,present,0
20732,483,2025-12-08,present,0
20733,483,2025-12-09,present,0
20734,483,2025-12-10,present,0
20735,483,2025-12-11,present,0
20736,483,2025-12-12,late,0
20737,483,2025-12-15,present,0
20738,483,2025-12-16,present,0
20739,483,2025-12-17,present,0
20740,483,2025-12-18,present,0
20741,483,2025-12-19,present,0
20742,483,2025-12-22,present,0
20743,483,2025-12-23,present,0
20744,483,2025-12-24,present,0
20745,483,2025-12-25,present,0
20746,483,2025-12-26,present,0
20747,483,2025-12-29,present,0
20748,483,2025-12-30,present,0
20749,483,2025-12-31,present,0
20750,483,2026-01-01,present,0
20751,483,2026-01-02,present,0
20752,483,2026-01-05,present,0
20753,483,2026-01-06,present,0
20754,483,2026-01-07,present,0
20755,483,2026-01-08,present,0
20756,483,2026-01-09,present,0
20757,483,2026-01-12,present,0
20758,483,2026-01-13,present,0
20759,483,2026-01-14,present,0
20760,483,2026-01-15,present,0
20761,483,2026-01-16,present,0
20762,483,2026-01-19,late,0
20763,483,2026-01-20,present,0
20764,483,2026-01-21,late,0
20765,483,2026-01-22,present,0
20766,483,2026-01-23,present,0
20767,483,2026-01-26,present,0
20768,483,2026-01-27,present,0
20769,483,2026-01-28,present,0
20770,484,2025-12-01,present,0
20771,484,2025-12-02,present,0
20772,484,2025-12-03,present,0
20773,484,2025-12-04,present,0
20774,484,2025-12-05,present,0
20775,484,2025-12-08,present,0
20776,484,2025-12-09,present,0
20777,484,2025-12-10,present,0
20778,484,2025-12-11,late,0
20779,484,2025-12-12,present,0
20780,484,2025-12-15,present,0
20781,484,2025-12-16,present,0
20782,484,2025-12-17,present,0
20783,484,2025-12-18,present,0
20784,484,2025-12-19,present,0
20785,484,2025-12-22,present,0
20786,484,2025-12-23,late,0
20787,484,2025-12-24,present,0
20788,484,2025-12-25,present,0
20789,484,2025-12-26,present,0
20790,484,2025-12-29,present,0
20791,484,2025-12-30,present,0
20792,484,2025-12-31,present,0
20793,484,2026-01-01,present,0
20794,484,2026-01-02,present,0
20795,484,2026-01-05,present,0
20796,484,2026-01-06,present,0
20797,484,2026-01-07,present,0
20798,484,2026-01-08,present,0
20799,484,2026-01-09,present,0
20800,484,2026-01-12,present,0
20801,484,2026-01-13,present,0
20802,484,2026-01-14,present,0
20803,484,2026-01-15,present,0
20804,484,2026-01-16,present,0
20805,484,2026-01-19,present,0
20806,484,2026-01-20,present,0
20807,484,2026-01-21,present,0
20808,484,2026-01-22,present,0
20809,484,2026-01-23,present,0
20810,484,2026-01-26,present,0
20811,484,2026-01-27,present,0
20812,484,2026-01-28,present,0
20813,485,2025-12-01,late,0
20814,485,2025-12-02,present,0
20815,485,2025-12-03,present,0
20816,485,2025-12-04,present,0
20817,485,2025-12-05,present,0
20818,485,2025-12-08,present,0
20819,485,2025-12-09,present,0
20820,485,2025-12-10,present,0
20821,485,2025-12-11,present,0
20822,485,2025-12-12,present,0
20823,485,2025-12-15,present,0
20824,485,2025-12-16,present,0
20825,485,2025-12-17,present,0
20826,485,2025-12-18,present,0
20827,485,2025-12-19,present,0
20828,485,2025-12-22,present,0
20829,485,2025-12-23,present,0
20830,485,2025-12-24,late,0
20831,485,2025-12-25,present,0
20832,485,2025-12-26,present,0
20833,485,2025-12-29,present,0
20834,485,2025-12-30,present,0
20835,485,2025-12-31,present,0
20836,485,2026-01-01,present,0
20837,485,2026-01-02,present,0
20838,485,2026-01-05,present,0
20839,485,2026-01-06,present,0
20840,485,2026-01-07,present,0
20841,485,2026-01-08,present,0
20842,485,2026-01-09,present,0
20843,485,2026-01-12,present,0
20844,485,2026-01-13,present,0
20845,485,2026-01-14,late,0
20846,485,2026-01-15,present,0
20847,485,2026-01-16,present,0
20848,485,2026-01-19,present,0
20849,485,2026-01-20,present,0
20850,485,2026-01-21,present,0
20851,485,2026-01-22,late,0
20852,485,2026-01-23,present,0
20853,485,2026-01-26,present,0
20854,485,2026-01-27,present,0
20855,485,2026-01-28,present,0
20856,486,2025-12-01,present,0
20857,486,2025-12-02,present,0
20858,486,2025-12-03,present,0
20859,486,2025-12-04,present,0
20860,486,2025-12-05,present,0
20861,486,2025-12-08,present,0
20862,486,2025-12-09,present,0
20863,486,2025-12-10,present,0
20864,486,2025-12-11,present,0
20865,486,2025-12-12,present,0
20866,486,2025-12-15,present,0
20867,486,2025-12-16,present,0
20868,486,2025-12-17,present,0
20869,486,2025-12-18,present,0
20870,486,2025-12-19,present,0
20871,486,2025-12-22,present,0
20872,486,2025-12-23,present,0
20873,486,2025-12-24,late,0
20874,486,2025-12-25,present,0
20875,486,2025-12-26,present,0
20876,486,2025-12-29,present,0
20877,486,2025-12-30,present,0
20878,486,2025-12-31,present,0
20879,486,2026-01-01,present,0
20880,486,2026-01-02,present,0
20881,486,2026-01-05,present,0
20882,486,2026-01-06,present,0
20883,486,2026-01-07,present,0
20884,486,2026-01-08,present,0
20885,486,2026-01-09,present,0
20886,486,2026-01-12,present,0
20887,486,2026-01-13,present,0
20888,486,2026-01-14,late,0
20889,486,2026-01-15,present,0
20890,486,2026-01-16,present,0
20891,486,2026-01-19,present,0
20892,486,2026-01-20,present,0
20893,486,2026-01-21,present,0
20894,486,2026-01-22,late,0
20895,486,2026-01-23,present,0
20896,486,2026-01-26,late,0
20897,486,2026-01-27,present,0
20898,486,2026-01-28,present,0
20899,487,2025-12-01,present,0
20900,487,2025-12-02,present,0
20901,487,2025-12-03,present,0
20902,487,2025-12-04,present,0
20903,487,2025-12-05,present,0
20904,487,2025-12-08,present,0
20905,487,2025-12-09,present,0
20906,487,2025-12-10,present,0
20907,487,2025-12-11,present,0
20908,487,2025-12-12,present,0
20909,487,2025-12-15,present,0
20910,487,2025-12-16,present,0
20911,487,2025-12-17,present,0
20912,487,2025-12-18,present,0
20913,487,2025-12-19,present,0
20914,487,2025-12-22,present,0
20915,487,2025-12-23,present,0
20916,487,2025-12-24,present,0
20917,487,2025-12-25,present,0
20918,487,2025-12-26,present,0
20919,487,2025-12-29,present,0
20920,487,2025-12-30,present,0
20921,487,2025-12-31,present,0
20922,487,2026-01-01,present,0
20923,487,2026-01-02,present,0
20924,487,2026-01-05,present,0
20925,487,2026-01-06,present,0
20926,487,2026-01-07,present,0
20927,487,2026-01-08,present,0
20928,487,2026-01-09,present,0
20929,487,2026-01-12,present,0
20930,487,2026-01-13,present,0
20931,487,2026-01-14,present,0
20932,487,2026-01-15,late,0
20933,487,2026-01-16,present,0
20934,487,2026-01-19,present,0
20935,487,2026-01-20,present,0
20936,487,2026-01-21,present,0
20937,487,2026-01-22,present,0
20938,487,2026-01-23,present,0
20939,487,2026-01-26,present,0
20940,487,2026-01-27,present,0
20941,487,2026-01-28,present,0
20942,488,2025-12-01,present,0
20943,488,2025-12-02,present,0
20944,488,2025-12-03,present,0
20945,488,2025-12-04,present,0
20946,488,2025-12-05,present,0
20947,488,2025-12-08,present,0
20948,488,2025-12-09,present,0
20949,488,2025-12-10,present,0
20950,488,2025-12-11,present,0
20951,488,2025-12-12,present,0
20952,488,2025-12-15,present,0
20953,488,2025-12-16,present,0
20954,488,2025-12-17,present,0
20955,488,2025-12-18,present,0
20956,488,2025-12-19,present,0
20957,488,2025-12-22,present,0
20958,488,2025-12-23,present,0
20959,488,2025-12-24,present,0
20960,488,2025-12-25,present,0
20961,488,2025-12-26,present,0
20962,488,2025-12-29,present,0
20963,488,2025-12-30,present,0
20964,488,2025-12-31,present,0
20965,488,2026-01-01,present,0
20966,488,2026-01-02,present,0
20967,488,2026-01-05,present,0
20968,488,2026-01-06,present,0
20969,488,2026-01-07,present,0
20970,488,2026-01-08,present,0
20971,488,2026-01-09,present,0
20972,488,2026-01-12,present,0
20973,488,2026-01-13,present,0
20974,488,2026-01-14,present,0
20975,488,2026-01-15,present,0
20976,488,2026-01-16,late,0
20977,488,2026-01-19,present,0
20978,488,2026-01-20,present,0
20979,488,2026-01-21,present,0
20980,488,2026-01-22,present,0
20981,488,2026-01-23,present,0
20982,488,2026-01-26,present,0
20983,488,2026-01-27,late,0
20984,488,2026-01-28,present,0
20985,489,2025-12-01,present,0
20986,489,2025-12-02,late,0
20987,489,2025-12-03,present,0
20988,489,2025-12-04,present,0
20989,489,2025-12-05,present,0
20990,489,2025-12-08,absent,1
20991,489,2025-12-09,present,0
20992,489,2025-12-10,present,0
20993,489,2025-12-11,late,0
20994,489,2025-12-12,present,0
20995,489,2025-12-15,present,0
20996,489,2025-12-16,present,0
20997,489,2025-12-17,present,0
20998,489,2025-12-18,absent,1
20999,489,2025-12-19,present,0
21000,489,2025-12-22,present,0
21001,489,2025-12-23,absent,1
21002,489,2025-12-24,present,0
21003,489,2025-12-25,present,0
21004,489,2025-12-26,present,0
21005,489,2025-12-29,present,0
21006,489,2025-12-30,present,0
21007,489,2025-12-31,present,0
21008,489,2026-01-01,present,0
21009,489,2026-01-02,absent,1
21010,489,2026-01-05,present,0
21011,489,2026-01-06,present,0
21012,489,2026-01-07,present,0
21013,489,2026-01-08,present,0
21014,489,2026-01-09,present,0
21015,489,2026-01-12,present,0
21016,489,2026-01-13,absent,1
21017,489,2026-01-14,absent,2
21018,489,2026-01-15,absent,3
21019,489,2026-01-16,present,0
21020,489,2026-01-19,present,0
