id,student_id,course_id,semester,grade_points,status,enrollment_date
2630,526,41,Fall2024,,enrolled,2024-06-16
2631,526,52,Fall2024,2.3,completed,2024-06-16
2632,526,50,Fall2024,,enrolled,2024-06-16
2633,526,53,Fall2024,,dropped,2024-06-16
2634,527,40,Fall2024,,enrolled,2024-01-10
2635,527,47,Fall2024,,enrolled,2024-01-10
2636,527,54,Fall2024,,enrolled,2024-01-10
2637,527,44,Fall2024,,dropped,2024-01-10
2638,528,50,Fall2024,,enrolled,2024-04-04
2639,528,51,Fall2024,4.0,completed,2024-04-04
2640,528,41,Fall2024,,enrolled,2024-04-04
2641,528,54,Fall2024,,enrolled,2024-04-04
2642,528,38,Fall2024,,enrolled,2024-04-04
2643,529,46,Fall2024,1.7,completed,2025-10-14
2644,529,53,Fall2024,,enrolled,2025-10-14
2645,529,40,Fall2024,,enrolled,2025-10-14
2646,529,49,Fall2024,,enrolled,2025-10-14
2647,529,50,Fall2024,2.7,completed,2025-10-14
2648,530,49,Fall2024,2.3,completed,2024-05-22
2649,530,37,Fall2024,,enrolled,2024-05-22
2650,530,50,Fall2024,4.0,completed,2024-05-22
2651,530,53,Fall2024,,dropped,2024-05-22
2652,530,42,Fall2024,3.3,completed,2024-05-22
2653,530,48,Fall2024,,enrolled,2024-05-22
2654,531,53,Fall2024,,enrolled,2022-07-20
2655,531,50,Fall2024,,enrolled,2022-07-20
2656,531,48,Fall2024,,enrolled,2022-07-20
2657,531,40,Fall2024,,enrolled,2022-07-20
2658,531,44,Fall2024,1.7,completed,2022-07-20
2659,531,43,Fall2024,,enrolled,2022-07-20
2660,532,47,Fall2024,,dropped,2023-05-28
2661,532,37,Fall2024,,enrolled,2023-05-28
2662,532,52,Fall2024,,enrolled,2023-05-28
2663,532,46,Fall2024,3.3,completed,2023-05-28
2664,532,53,Fall2024,,enrolled,2023-05-28
2665,533,39,Fall2024,,enrolled,2023-06-23
2666,533,41,Fall2024,,enrolled,2023-06-23
2667,533,53,Fall2024,2.7,completed,2023-06-23
2668,533,42,Fall2024,,enrolled,2023-06-23
2669,533,37,Fall2024,3.0,completed,2023-06-23
2670,533,51,Fall2024,,enrolled,2023-06-23
2671,534,53,Fall2024,,enrolled,2024-03-12
2672,534,46,Fall2024,,enrolled,2024-03-12
2673,534,51,Fall2024,4.0,completed,2024-03-12
2674,534,39,Fall2024,,enrolled,2024-03-12
2675,535,40,Fall2024,,enrolled,2023-03-10
2676,535,50,Fall2024,,enrolled,2023-03-10
2677,535,48,Fall2024,3.0,completed,2023-03-10
2678,535,53,Fall2024,,enrolled,2023-03-10
2679,535,42,Fall2024,,enrolled,2023-03-10
2680,536,42,Fall2024,,enrolled,2023-06-22
2681,536,45,Fall2024,,enrolled,2023-06-22
2682,536,40,Fall2024,,enrolled,2023-06-22
2683,536,39,Fall2024,4.0,completed,2023-06-22
2684,537,43,Fall2024,,enrolled,2025-07-11
2685,537,49,Fall2024,,enrolled,2025-07-11
2686,537,42,Fall2024,2.7,completed,2025-07-11
2687,537,37,Fall2024,,enrolled,2025-07-11
2688,538,54,Fall2024,,enrolled,2025-10-11
2689,538,49,Fall2024,3.7,completed,2025-10-11
2690,538,45,Fall2024,,enrolled,2025-10-11
2691,538,42,Fall2024,,enrolled,2025-10-11
2692,538,50,Fall2024,,enrolled,2025-10-11
2693,539,52,Fall2024,4.0,completed,2023-07-15
2694,539,47,Fall2024,2.3,completed,2023-07-15
2695,539,46,Fall2024,3.7,completed,2023-07-15
2696,539,54,Fall2024,1.7,completed,2023-07-15
2697,539,51,Fall2024,2.0,completed,2023-07-15
2698,540,50,Fall2024,,enrolled,2023-12-16
2699,540,48,Fall2024,,dropped,2023-12-16
2700,540,37,Fall2024,,enrolled,2023-12-16
2701,540,40,Fall2024,,dropped,2023-12-16
2702,540,38,Fall2024,,enrolled,2023-12-16
2703,541,39,Fall2024,,enrolled,2023-10-29
2704,541,51,Fall2024,1.7,completed,2023-10-29
2705,541,37,Fall2024,,enrolled,2023-10-29
2706,541,43,Fall2024,3.7,completed,2023-10-29
2707,541,41,Fall2024,,enrolled,2023-10-29
2708,541,50,Fall2024,,enrolled,2023-10-29
2709,542,38,Fall2024,,enrolled,2022-03-11
2710,542,45,Fall2024,,enrolled,2022-03-11
2711,542,47,Fall2024,,enrolled,2022-03-11
2712,542,49,Fall2024,2.7,completed,2022-03-11
2713,542,50,Fall2024,4.0,completed,2022-03-11
2714,542,52,Fall2024,,enrolled,2022-03-11
2715,543,42,Fall2024,,dropped,2022-06-17
2716,543,37,Fall2024,,enrolled,2022-06-17
2717,543,39,Fall2024,,enrolled,2022-06-17
2718,543,52,Fall2024,3.3,completed,2022-06-17
2719,544,46,Fall2024,,enrolled,2025-08-18
2720,544,40,Fall2024,,dropped,2025-08-18
2721,544,48,Fall2024,,enrolled,2025-08-18
2722,544,37,Fall2024,,enrolled,2025-08-18
2723,545,49,Fall2024,,enrolled,2022-11-14
2724,545,37,Fall2024,4.0,completed,2022-11-14
2725,545,46,Fall2024,,dropped,2022-11-14
2726,545,40,Fall2024,,enrolled,2022-11-14
2727,545,42,Fall2024,3.3,completed,2022-11-14
2728,546,43,Fall2024,,enrolled,2024-05-28
2729,546,51,Fall2024,,enrolled,2024-05-28
2730,546,47,Fall2024,,enrolled,2024-05-28
2731,546,37,Fall2024,,enrolled,2024-05-28
2732,546,42,Fall2024,,enrolled,2024-05-28
2733,547,49,Fall2024,,enrolled,2024-02-17
2734,547,45,Fall2024,,enrolled,2024-02-17
2735,547,48,Fall2024,,dropped,2024-02-17
2736,547,54,Fall2024,,enrolled,2024-02-17
2737,547,37,Fall2024,,enrolled,2024-02-17
2738,547,41,Fall2024,2.7,completed,2024-02-17
2739,548,43,Fall2024,4.0,completed,2024-01-14
2740,548,51,Fall2024,,enrolled,2024-01-14
2741,548,53,Fall2024,3.0,completed,2024-01-14
2742,548,40,Fall2024,,enrolled,2024-01-14
2743,548,45,Fall2024,3.0,completed,2024-01-14
2744,548,46,Fall2024,,enrolled,2024-01-14
2745,549,40,Fall2024,1.0,completed,2025-04-10
2746,549,50,Fall2024,,enrolled,2025-04-10
2747,549,53,Fall2024,,enrolled,2025-04-10
2748,549,42,Fall2024,,enrolled,2025-04-10
2749,550,43,Fall2024,,enrolled,2024-04-05
2750,550,52,Fall2024,,enrolled,2024-04-05
2751,550,47,Fall2024,,enrolled,2024-04-05
2752,550,37,Fall2024,,enrolled,2024-04-05
2753,551,48,Fall2024,,dropped,2022-05-23
2754,551,37,Fall2024,,enrolled,2022-05-23
2755,551,47,Fall2024,4.0,completed,2022-05-23
2756,551,39,Fall2024,,enrolled,2022-05-23
2757,551,49,Fall2024,,enrolled,2022-05-23
2758,551,42,Fall2024,,enrolled,2022-05-23
2759,552,37,Fall2024,,enrolled,2022-03-29
2760,552,49,Fall2024,,enrolled,2022-03-29
2761,552,44,Fall2024,,enrolled,2022-03-29
2762,552,47,Fall2024,4.0,completed,2022-03-29
2763,552,51,Fall2024,,enrolled,2022-03-29
2764,553,42,Fall2024,,enrolled,2022-05-17
2765,553,41,Fall2024,,enrolled,2022-05-17
2766,553,40,Fall2024,,enrolled,2022-05-17
2767,553,48,Fall2024,3.3,completed,2022-05-17
2768,553,53,Fall2024,,enrolled,2022-05-17
2769,553,45,Fall2024,,enrolled,2022-05-17
2770,554,37,Fall2024,,enrolled,2023-02-23
2771,554,38,Fall2024,,enrolled,2023-02-23
2772,554,42,Fall2024,,enrolled,2023-02-23
2773,554,49,Fall2024,,enrolled,2023-02-23
2774,554,41,Fall2024,,enrolled,2023-02-23
2775,554,52,Fall2024,4.0,completed,2023-02-23
2776,555,43,Fall2024,,enrolled,2023-12-19
2777,555,49,Fall2024,,enrolled,2023-12-19
2778,555,54,Fall2024,,enrolled,2023-12-19
2779,555,47,Fall2024,,enrolled,2023-12-19
2780,555,44,Fall2024,,enrolled,2023-12-19
2781,556,53,Fall2024,1.7,completed,2024-10-18
2782,556,48,Fall2024,4.0,completed,2024-10-18
2783,556,47,Fall2024,,enrolled,2024-10-18
2784,556,39,Fall2024,,enrolled,2024-10-18
2785,556,50,Fall2024,1.0,completed,2024-10-18
2786,557,52,Fall2024,4.0,completed,2024-12-02
2787,557,48,Fall2024,3.7,completed,2024-12-02
2788,557,43,Fall2024,,enrolled,2024-12-02
2789,557,45,Fall2024,2.7,completed,2024-12-02
2790,558,47,Fall2024,,enrolled,2025-02-16
2791,558,37,Fall2024,,enrolled,2025-02-16
2792,558,52,Fall2024,,enrolled,2025-02-16
2793,558,49,Fall2024,,enrolled,2025-02-16
2794,558,46,Fall2024,,enrolled,2025-02-16
2795,558,44,Fall2024,,enrolled,2025-02-16
2796,559,49,Fall2024,,enrolled,2025-06-06
2797,559,45,Fall2024,,enrolled,2025-06-06
2798,559,54,Fall2024,,enrolled,2025-06-06
2799,559,48,Fall2024,,enrolled,2025-06-06
2800,559,37,Fall2024,,dropped,2025-06-06
2801,559,40,Fall2024,,enrolled,2025-06-06
2802,560,43,Fall2024,,enrolled,2022-04-15
2803,560,44,Fall2024,,enrolled,2022-04-15
2804,560,40,Fall2024,,enrolled,2022-04-15
2805,560,53,Fall2024,,enrolled,2022-04-15
2806,560,50,Fall2024,2.7,completed,2022-04-15
2807,560,39,Fall2024,,enrolled,2022-04-15
2808,561,42,Fall2024,,enrolled,2022-08-25
2809,561,41,Fall2024,,enrolled,2022-08-25
2810,561,40,Fall2024,4.0,completed,2022-08-25
2811,561,38,Fall2024,,enrolled,2022-08-25
2812,562,49,Fall2024,,enrolled,2025-02-01
2813,562,38,Fall2024,1.7,completed,2025-02-01
2814,562,47,Fall2024,4.0,completed,2025-02-01
2815,562,52,Fall2024,2.7,completed,2025-02-01
2816,563,39,Fall2024,,enrolled,2023-07-18
2817,563,40,Fall2024,0.0,completed,2023-07-18
2818,563,45,Fall2024,,enrolled,2023-07-18
2819,563,41,Fall2024,3.0,completed,2023-07-18
2820,564,42,Fall2024,,enrolled,2023-12-15
2821,564,43,Fall2024,,enrolled,2023-12-15
2822,564,39,Fall2024,,enrolled,2023-12-15
2823,564,52,Fall2024,,dropped,2023-12-15
2824,564,41,Fall2024,,enrolled,2023-12-15
2825,564,46,Fall2024,,enrolled,2023-12-15
2826,565,38,Fall2024,2.7,completed,2023-07-05
2827,565,51,Fall2024,,enrolled,2023-07-05
2828,565,53,Fall2024,4.0,completed,2023-07-05
2829,565,37,Fall2024,,dropped,2023-07-05
2830,566,47,Fall2024,,enrolled,2023-06-25
2831,566,45,Fall2024,,enrolled,2023-06-25
2832,566,46,Fall2024,2.7,completed,2023-06-25
2833,566,50,Fall2024,2.0,completed,2023-06-25
2834,566,40,Fall2024,,enrolled,2023-06-25
2835,567,49,Fall2024,3.7,completed,2024-04-06
2836,567,40,Fall2024,,enrolled,2024-04-06
2837,567,45,Fall2024,3.7,completed,2024-04-06
2838,567,38,Fall2024,3.0,completed,2024-04-06
2839,567,41,Fall2024,,enrolled,2024-04-06
2840,568,52,Fall2024,,enrolled,2023-12-08
2841,568,39,Fall2024,,enrolled,2023-12-08
2842,568,54,Fall2024,,enrolled,2023-12-08
2843,568,51,Fall2024,3.7,completed,2023-12-08
2844,568,48,Fall2024,,enrolled,2023-12-08
2845,568,38,Fall2024,,enrolled,2023-12-08
2846,569,50,Fall2024,,enrolled,2023-05-30
2847,569,49,Fall2024,,enrolled,2023-05-30
2848,569,43,Fall2024,,enrolled,2023-05-30
2849,569,45,Fall2024,,enrolled,2023-05-30
2850,569,41,Fall2024,,enrolled,2023-05-30
2851,569,37,Fall2024,4.0,completed,2023-05-30
2852,570,53,Fall2024,,enrolled,2023-11-09
2853,570,51,Fall2024,,enrolled,2023-11-09
2854,570,54,Fall2024,,enrolled,2023-11-09
2855,570,52,Fall2024,2.0,completed,2023-11-09
2856,571,46,Fall2024,,enrolled,2025-02-02
2857,571,45,Fall2024,3.3,completed,2025-02-02
2858,571,51,Fall2024,,enrolled,2025-02-02
2859,571,49,Fall2024,,enrolled,2025-02-02
2860,572,41,Fall2024,,enrolled,2024-08-05
2861,572,48,Fall2024,,enrolled,2024-08-05
2862,572,51,Fall2024,,enrolled,2024-08-05
2863,572,52,Fall2024,2.3,completed,2024-08-05
2864,572,46,Fall2024,3.3,completed,2024-08-05
2865,572,49,Fall2024,2.7,completed,2024-08-05
2866,573,41,Fall2024,,enrolled,2023-12-01
2867,573,54,Fall2024,,enrolled,2023-12-01
2868,573,45,Fall2024,3.0,completed,2023-12-01
2869,573,42,Fall2024,,enrolled,2023-12-01
2870,574,53,Fall2024,,enrolled,2023-02-08
2871,574,54,Fall2024,,enrolled,2023-02-08
2872,574,46,Fall2024,,enrolled,2023-02-08
2873,574,49,Fall2024,,enrolled,2023-02-08
2874,574,52,Fall2024,,enrolled,2023-02-08
2875,575,53,Fall2024,2.3,completed,2025-07-12
2876,575,39,Fall2024,,enrolled,2025-07-12
2877,575,54,Fall2024,,enrolled,2025-07-12
2878,575,48,Fall2024,2.7,completed,2025-07-12
2879,575,45,Fall2024,,enrolled,2025-07-12
2880,576,38,Fall2024,4.0,completed,2024-06-20
2881,576,42,Fall2024,,enrolled,2024-06-20
2882,576,47,Fall2024,,enrolled,2024-06-20
2883,576,41,Fall2024,,enrolled,2024-06-20
2884,577,53,Fall2024,,enrolled,2023-07-19
2885,577,51,Fall2024,,enrolled,2023-07-19
2886,577,40,Fall2024,,enrolled,2023-07-19
2887,577,42,Fall2024,,enrolled,2023-07-19
2888,578,47,Fall2024,,enrolled,2023-06-21
2889,578,40,Fall2024,,enrolled,2023-06-21
2890,578,45,Fall2024,,enrolled,2023-06-21
2891,578,51,Fall2024,1.7,completed,2023-06-21
2892,578,54,Fall2024,3.7,completed,2023-06-21
2893,579,49,Fall2024,,enrolled,2023-09-03
2894,579,44,Fall2024,,enrolled,2023-09-03
2895,579,46,Fall2024,3.3,completed,2023-09-03
2896,579,41,Fall2024,,enrolled,2023-09-03
2897,580,48,Fall2024,,enrolled,2023-03-08
2898,580,47,Fall2024,,enrolled,2023-03-08
2899,580,49,Fall2024,3.0,completed,2023-03-08
2900,580,44,Fall2024,3.7,completed,2023-03-08
2901,580,40,Fall2024,3.3,completed,2023-03-08
2902,581,49,Fall2024,,enrolled,2023-11-01
2903,581,48,Fall2024,,enrolled,2023-11-01
2904,581,39,Fall2024,,enrolled,2023-11-01
2905,581,38,Fall2024,,enrolled,2023-11-01
2906,581,44,Fall2024,,dropped,2023-11-01
2907,581,54,Fall2024,2.0,completed,2023-11-01
2908,582,48,Fall2024,2.7,completed,2024-09-27
2909,582,39,Fall2024,,enrolled,2024-09-27
2910,582,47,Fall2024,3.7,completed,2024-09-27
2911,582,44,Fall2024,,enrolled,2024-09-27
2912,583,42,Fall2024,,enrolled,2025-06-11
2913,583,53,Fall2024,3.3,completed,2025-06-11
2914,583,41,Fall2024,2.0,completed,2025-06-11
2915,583,43,Fall2024,,enrolled,2025-06-11
2916,583,38,Fall2024,,enrolled,2025-06-11
2917,583,46,Fall2024,,enrolled,2025-06-11
2918,584,48,Fall2024,,enrolled,2025-03-06
2919,584,40,Fall2024,,enrolled,2025-03-06
2920,584,42,Fall2024,,enrolled,2025-03-06
2921,584,38,Fall2024,,enrolled,2025-03-06
2922,584,53,Fall2024,,enrolled,2025-03-06
2923,585,45,Fall2024,4.0,completed,2024-05-22
2924,585,38,Fall2024,,enrolled,2024-05-22
2925,585,42,Fall2024,,enrolled,2024-05-22
2926,585,54,Fall2024,,enrolled,2024-05-22
2927,585,39,Fall2024,,enrolled,2024-05-22
2928,585,40,Fall2024,,enrolled,2024-05-22
2929,586,51,Fall2024,,enrolled,2023-05-15
2930,586,49,Fall2024,2.7,completed,2023-05-15
2931,586,45,Fall2024,,enrolled,2023-05-15
2932,586,50,Fall2024,,enrolled,2023-05-15
2933,587,50,Fall2024,,enrolled,2025-07-21
2934,587,40,Fall2024,,enrolled,2025-07-21
2935,587,37,Fall2024,,enrolled,2025-07-21
2936,587,38,Fall2024,,enrolled,2025-07-21
2937,587,47,Fall2024,,enrolled,2025-07-21
2938,588,49,Fall2024,3.7,completed,2024-10-15
2939,588,41,Fall2024,,enrolled,2024-10-15
2940,588,37,Fall2024,,enrolled,2024-10-15
2941,588,44,Fall2024,,enrolled,2024-10-15
2942,589,40,Fall2024,,enrolled,2025-05-17
2943,589,37,Fall2024,1.7,completed,2025-05-17
2944,589,47,Fall2024,,enrolled,2025-05-17
2945,589,41,Fall2024,,enrolled,2025-05-17
2946,589,50,Fall2024,,enrolled,2025-05-17
2947,589,39,Fall2024,,enrolled,2025-05-17
2948,590,39,Fall2024,,enrolled,2024-08-31
2949,590,41,Fall2024,,enrolled,2024-08-31
2950,590,37,Fall2024,1.0,completed,2024-08-31
2951,590,53,Fall2024,,enrolled,2024-08-31
2952,590,50,Fall2024,,enrolled,2024-08-31
2953,590,54,Fall2024,2.7,completed,2024-08-31
2954,591,52,Fall2024,,enrolled,2025-09-24
2955,591,45,Fall2024,,enrolled,2025-09-24
2956,591,50,Fall2024,,enrolled,2025-09-24
2957,591,53,Fall2024,,enrolled,2025-09-24
2958,591,48,Fall2024,3.3,completed,2025-09-24
2959,591,51,Fall2024,,enrolled,2025-09-24
2960,592,53,Fall2024,,enrolled,2022-06-01
2961,592,47,Fall2024,4.0,completed,2022-06-01
2962,592,50,Fall2024,,enrolled,2022-06-01
2963,592,43,Fall2024,,enrolled,2022-06-01
2964,592,52,Fall2024,,enrolled,2022-06-01
2965,593,45,Fall2024,,enrolled,2025-08-24
2966,593,46,Fall2024,,enrolled,2025-08-24
2967,593,44,Fall2024,,enrolled,2025-08-24
2968,593,40,Fall2024,,enrolled,2025-08-24
2969,594,45,Fall2024,3.0,completed,2022-08-26
2970,594,40,Fall2024,,enrolled,2022-08-26
2971,594,44,Fall2024,,enrolled,2022-08-26
2972,594,43,Fall2024,2.3,completed,2022-08-26
2973,594,42,Fall2024,,enrolled,2022-08-26
2974,594,38,Fall2024,,enrolled,2022-08-26
2975,595,49,Fall2024,,enrolled,2022-06-15
2976,595,48,Fall2024,,enrolled,2022-06-15
2977,595,46,Fall2024,,enrolled,2022-06-15
2978,595,53,Fall2024,2.3,completed,2022-06-15
2979,596,50,Fall2024,,enrolled,2025-03-11
2980,596,49,Fall2024,,enrolled,2025-03-11
2981,596,37,Fall2024,,enrolled,2025-03-11
2982,596,40,Fall2024,,enrolled,2025-03-11
2983,597,47,Fall2024,,enrolled,2025-12-27
2984,597,40,Fall2024,,enrolled,2025-12-27
2985,597,52,Fall2024,,enrolled,2025-12-27
2986,597,53,Fall2024,,enrolled,2025-12-27
2987,597,38,Fall2024,,enrolled,2025-12-27
2988,597,48,Fall2024,,enrolled,2025-12-27
2989,598,37,Fall2024,,enrolled,2024-08-25
2990,598,42,Fall2024,,enrolled,2024-08-25
2991,598,43,Fall2024,2.0,completed,2024-08-25
2992,598,51,Fall2024,,enrolled,2024-08-25
2993,598,39,Fall2024,,enrolled,2024-08-25
2994,599,42,Fall2024,,enrolled,2024-12-12
2995,599,38,Fall2024,4.0,completed,2024-12-12
2996,599,49,Fall2024,1.7,completed,2024-12-12
2997,599,50,Fall2024,,enrolled,2024-12-12
2998,599,44,Fall2024,,enrolled,2024-12-12
2999,600,52,Fall2024,3.3,completed,2023-01-23
3000,600,39,Fall2024,,enrolled,2023-01-23
3001,600,41,Fall2024,3.7,completed,2023-01-23
3002,600,46,Fall2024,,enrolled,2023-01-23
3003,600,40,Fall2024,,enrolled,2023-01-23
3004,600,37,Fall2024,1.7,completed,2023-01-23
3005,601,55,Fall2024,,dropped,2023-01-18
3006,601,57,Fall2024,,enrolled,2023-01-18
3007,601,62,Fall2024,,enrolled,2023-01-18
3008,601,72,Fall2024,,dropped,2023-01-18
3009,602,58,Fall2024,,enrolled,2023-10-23
3010,602,69,Fall2024,,enrolled,2023-10-23
3011,602,68,Fall2024,,enrolled,2023-10-23
3012,602,71,Fall2024,,enrolled,2023-10-23
3013,603,69,Fall2024,,enrolled,2022-06-08
3014,603,62,Fall2024,3.3,completed,2022-06-08
3015,603,57,Fall2024,3.7,completed,2022-06-08
3016,603,71,Fall2024,,enrolled,2022-06-08
3017,603,65,Fall2024,,enrolled,2022-06-08
3018,604,58,Fall2024,,enrolled,2024-07-29
3019,604,60,Fall2024,,enrolled,2024-07-29
3020,604,66,Fall2024,,enrolled,2024-07-29
3021,604,62,Fall2024,2.3,completed,2024-07-29
3022,604,59,Fall2024,,enrolled,2024-07-29
3023,604,71,Fall2024,,enrolled,2024-07-29
3024,605,67,Fall2024,,enrolled,2023-12-30
3025,605,71,Fall2024,,enrolled,2023-12-30
3026,605,57,Fall2024,,enrolled,2023-12-30
3027,605,62,Fall2024,2.3,completed,2023-12-30
3028,606,57,Fall2024,,enrolled,2024-08-24
3029,606,72,Fall2024,,dropped,2024-08-24
3030,606,61,Fall2024,,enrolled,2024-08-24
3031,606,59,Fall2024,,enrolled,2024-08-24
3032,607,70,Fall2024,,enrolled,2022-09-26
3033,607,72,Fall2024,4.0,completed,2022-09-26
3034,607,55,Fall2024,,enrolled,2022-09-26
3035,607,71,Fall2024,,enrolled,2022-09-26
3036,608,62,Fall2024,4.0,completed,2025-04-01
3037,608,65,Fall2024,,enrolled,2025-04-01
3038,608,59,Fall2024,,enrolled,2025-04-01
3039,608,67,Fall2024,,enrolled,2025-04-01
3040,608,55,Fall2024,,enrolled,2025-04-01
3041,608,71,Fall2024,4.0,completed,2025-04-01
3042,609,70,Fall2024,3.0,completed,2022-12-08
3043,609,58,Fall2024,3.3,completed,2022-12-08
3044,609,64,Fall2024,,enrolled,2022-12-08
3045,609,59,Fall2024,,enrolled,2022-12-08
3046,609,56,Fall2024,,enrolled,2022-12-08
3047,609,57,Fall2024,,enrolled,2022-12-08
3048,610,58,Fall2024,4.0,completed,2022-02-27
3049,610,64,Fall2024,2.7,completed,2022-02-27
3050,610,61,Fall2024,3.0,completed,2022-02-27
3051,610,55,Fall2024,,enrolled,2022-02-27
3052,611,72,Fall2024,3.7,completed,2022-06-16
3053,611,68,Fall2024,,enrolled,2022-06-16
3054,611,66,Fall2024,,dropped,2022-06-16
3055,611,56,Fall2024,,enrolled,2022-06-16
3056,611,67,Fall2024,,enrolled,2022-06-16
3057,611,69,Fall2024,,dropped,2022-06-16
3058,612,65,Fall2024,2.3,completed,2025-08-23
3059,612,68,Fall2024,,enrolled,2025-08-23
3060,612,59,Fall2024,3.0,completed,2025-08-23
3061,612,71,Fall2024,4.0,completed,2025-08-23
3062,612,66,Fall2024,,enrolled,2025-08-23
3063,612,61,Fall2024,,enrolled,2025-08-23
3064,613,61,Fall2024,,enrolled,2025-10-16
3065,613,56,Fall2024,,enrolled,2025-10-16
3066,613,71,Fall2024,,enrolled,2025-10-16
3067,613,64,Fall2024,4.0,completed,2025-10-16
3068,613,59,Fall2024,,enrolled,2025-10-16
3069,613,63,Fall2024,,enrolled,2025-10-16
3070,614,56,Fall2024,,enrolled,2025-10-02
3071,614,55,Fall2024,3.0,completed,2025-10-02
3072,614,71,Fall2024,,enrolled,2025-10-02
3073,614,70,Fall2024,,enrolled,2025-10-02
3074,615,61,Fall2024,,dropped,2024-03-24
3075,615,55,Fall2024,,enrolled,2024-03-24
3076,615,71,Fall2024,,enrolled,2024-03-24
3077,615,57,Fall2024,,enrolled,2024-03-24
3078,615,62,Fall2024,3.7,completed,2024-03-24
3079,616,71,Fall2024,4.0,completed,2022-12-14
3080,616,61,Fall2024,,enrolled,2022-12-14
3081,616,62,Fall2024,,enrolled,2022-12-14
3082,616,57,Fall2024,,enrolled,2022-12-14
3083,616,58,Fall2024,,enrolled,2022-12-14
3084,616,68,Fall2024,,enrolled,2022-12-14
3085,617,63,Fall2024,,enrolled,2025-10-17
3086,617,71,Fall2024,,enrolled,2025-10-17
3087,617,61,Fall2024,,dropped,2025-10-17
3088,617,68,Fall2024,,dropped,2025-10-17
3089,617,59,Fall2024,,enrolled,2025-10-17
3090,617,64,Fall2024,,enrolled,2025-10-17
3091,618,63,Fall2024,,enrolled,2024-05-24
3092,618,70,Fall2024,,enrolled,2024-05-24
3093,618,64,Fall2024,2.0,completed,2024-05-24
3094,618,62,Fall2024,,enrolled,2024-05-24
3095,619,64,Fall2024,,dropped,2022-04-28
3096,619,61,Fall2024,,dropped,2022-04-28
3097,619,59,Fall2024,,enrolled,2022-04-28
3098,619,55,Fall2024,,enrolled,2022-04-28
3099,619,72,Fall2024,2.0,completed,2022-04-28
3100,619,71,Fall2024,,enrolled,2022-04-28
3101,620,64,Fall2024,3.7,completed,2025-04-20
3102,620,65,Fall2024,,enrolled,2025-04-20
3103,620,66,Fall2024,,enrolled,2025-04-20
3104,620,71,Fall2024,4.0,completed,2025-04-20
3105,620,57,Fall2024,,enrolled,2025-04-20
3106,621,71,Fall2024,,enrolled,2023-10-03
3107,621,60,Fall2024,1.7,completed,2023-10-03
3108,621,72,Fall2024,,enrolled,2023-10-03
3109,621,65,Fall2024,,enrolled,2023-10-03
3110,621,59,Fall2024,,enrolled,2023-10-03
3111,622,65,Fall2024,,enrolled,2023-10-31
3112,622,68,Fall2024,,dropped,2023-10-31
3113,622,67,Fall2024,,enrolled,2023-10-31
3114,622,64,Fall2024,,enrolled,2023-10-31
3115,622,60,Fall2024,,enrolled,2023-10-31
3116,622,62,Fall2024,,enrolled,2023-10-31
3117,623,61,Fall2024,,enrolled,2023-03-20
3118,623,71,Fall2024,,enrolled,2023-03-20
3119,623,64,Fall2024,,enrolled,2023-03-20
3120,623,59,Fall2024,3.0,completed,2023-03-20
3121,623,62,Fall2024,3.7,completed,2023-03-20
3122,623,72,Fall2024,,enrolled,2023-03-20
3123,624,60,Fall2024,3.0,completed,2023-12-09
3124,624,70,Fall2024,,enrolled,2023-12-09
3125,624,64,Fall2024,2.7,completed,2023-12-09
3126,624,59,Fall2024,1.7,completed,2023-12-09
3127,624,67,Fall2024,,enrolled,2023-12-09
3128,625,68,Fall2024,,enrolled,2025-07-14
3129,625,61,Fall2024,3.7,completed,2025-07-14
3130,625,65,Fall2024,,enrolled,2025-07-14
3131,625,57,Fall2024,3.0,completed,2025-07-14
3132,625,55,Fall2024,,enrolled,2025-07-14
3133,626,69,Fall2024,,enrolled,2025-07-22
3134,626,66,Fall2024,3.3,completed,2025-07-22
3135,626,68,Fall2024,,enrolled,2025-07-22
3136,626,58,Fall2024,,enrolled,2025-07-22
3137,626,56,Fall2024,,dropped,2025-07-22
3138,626,60,Fall2024,,enrolled,2025-07-22
3139,627,58,Fall2024,,enrolled,2022-12-09
3140,627,70,Fall2024,,enrolled,2022-12-09
3141,627,59,Fall2024,,enrolled,2022-12-09
3142,627,60,Fall2024,,enrolled,2022-12-09
3143,627,67,Fall2024,,enrolled,2022-12-09
3144,627,66,Fall2024,4.0,completed,2022-12-09
3145,628,67,Fall2024,3.7,completed,2025-06-03
3146,628,69,Fall2024,,enrolled,2025-06-03
3147,628,60,Fall2024,,enrolled,2025-06-03
3148,628,57,Fall2024,,enrolled,2025-06-03
3149,628,70,Fall2024,,enrolled,2025-06-03
3150,629,61,Fall2024,3.0,completed,2022-04-17
3151,629,59,Fall2024,3.0,completed,2022-04-17
3152,629,72,Fall2024,4.0,completed,2022-04-17
3153,629,57,Fall2024,,enrolled,2022-04-17
3154,629,71,Fall2024,2.7,completed,2022-04-17
3155,629,55,Fall2024,2.7,completed,2022-04-17
3156,630,65,Fall2024,,enrolled,2023-07-01
3157,630,57,Fall2024,,enrolled,2023-07-01
3158,630,66,Fall2024,,enrolled,2023-07-01
3159,630,63,Fall2024,,enrolled,2023-07-01
3160,630,68,Fall2024,,enrolled,2023-07-01
3161,630,56,Fall2024,3.3,completed,2023-07-01
3162,631,64,Fall2024,,enrolled,2025-01-23
